"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972235954634149888",2018-03-09 22:21:29,"x1195574418","ChrisAikman2","RT @greg_folkers: CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D","Twitter Web Client",,,,FALSE,TRUE,0,4,,,"bit.ly/2qvExFx","https://t.co/78BTxzlCjq","http://bit.ly/2qvExFx","http://pbs.twimg.com/media/DX28xgbXkAAbpcl.jpg","https://t.co/u3ur1v1J8D","https://twitter.com/greg_folkers/status/972140737948155905/photo/1","photo","http://pbs.twimg.com/media/DX28xgbXkAAbpcl.jpg","https://t.co/u3ur1v1J8D","https://twitter.com/greg_folkers/status/972140737948155905/photo/1",,"x41626609","greg_folkers","en",,,"x972140737948155905","CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",,,,,,,,,
"x972235944177881088",2018-03-09 22:21:27,"x904774877613260800","rocklee215","I added a video to a @YouTube playlist https://t.co/VU23xrcFjN How to Get a White Girl!!! (The Secret Revealed!!!)","Google",,,,FALSE,FALSE,0,0,,,"youtu.be/sKGckf1-fLU?a","https://t.co/VU23xrcFjN","http://youtu.be/sKGckf1-fLU?a",,,,,,,,,"x10228272","YouTube","en",,,,,,,,,,,,,
"x972235941040439296",2018-03-09 22:21:26,"x1613733128","DonnaDywallace","RT @blakeshelton: Ok Louisiana... I’m ready! I’m damn sorry about canceling Saturday. But I’m over the flu now and gonna make up for it ton…","Twitter for Android",,,,FALSE,TRUE,0,454,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x971134411294019586","Ok Louisiana... I’m ready! I’m damn sorry about canceling Saturday. But I’m over the flu now and gonna make up for it tonight!",,,,,,,,,
"x972235837697126400",2018-03-09 22:21:01,"x3016030427","SUNSHlNES_","How many days of school have you missed — i’ve missed 1 full day bc i had a flu, i’ve only missed 1 class aside from that. https://t.co/CqEJkckq43","Curious Cat",,,,FALSE,FALSE,0,0,,,"curiouscat.me/alooondra/post…","https://t.co/CqEJkckq43","https://curiouscat.me/alooondra/post/350229760?1520634061",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235784089690112",2018-03-09 22:20:48,"x820103927177809920","jannah_farag","RT @claire_kuz35: Yes I am an adult who makes adult decisions and it was my adult decision to have my mommy hold my hand while I got my flu…","Twitter Lite",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x2225671363","claire_kuz35","en",,,"x972114538165305347","Yes I am an adult who makes adult decisions and it was my adult decision to have my mommy hold my hand while I got my flu shot today",,,,,,,,,
"x972235704343425024",2018-03-09 22:20:29,"x614542142","DonnaCassata","RT @maryagnescarey: RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says http…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x183351903 2467791","maryagnescarey washingtonpost","en",,,"x972235634130735112","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/ibkFbbu2GL",,,,,,,,,
"x972235700979556352",2018-03-09 22:20:29,"x887843675702792192","Chae_la_la","RT @bIuemymind: no kissing its flu season😷 https://t.co/msXlpV9LlI","Twitter for iPhone",,,,FALSE,TRUE,0,109,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/971906805998632960/pu/img/lNeJg0ksBTo_B4dP.jpg","https://t.co/msXlpV9LlI","https://twitter.com/bIuemymind/status/971906872499372033/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971906805998632960/pu/img/lNeJg0ksBTo_B4dP.jpg","https://t.co/msXlpV9LlI","https://twitter.com/bIuemymind/status/971906872499372033/video/1",,"x1643729599","bIuemymind","en",,,"x971906872499372033","no kissing its flu season😷 https://t.co/msXlpV9LlI",,,,,,,,,
"x972235655198765056",2018-03-09 22:20:18,"x426853205","Charliec2ndward","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for Android",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972235647380611072",2018-03-09 22:20:16,"x3314083146","wright_daron","Had the flu for 6 days , i finally feel much better !!","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235634130735112",2018-03-09 22:20:13,"x183351903","maryagnescarey","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/ibkFbbu2GL","Hootsuite",,,,FALSE,FALSE,0,1,,,"wapo.st/2FpAIZX","https://t.co/ibkFbbu2GL","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,,,,,,,,,,,
"x972235624588525569",2018-03-09 22:20:10,"x28667220","SugarBees","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for Android",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972235590694420481",2018-03-09 22:20:02,"x812692466415464448","News365247live","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","News365247live",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972235582213705728",2018-03-09 22:20:00,"x16469077","WYMT","Kentucky sees uptick in flu-related deaths https://t.co/jElO0EL2hk","SocialNewsDesk",,,,FALSE,FALSE,0,0,,,"wymt.com/content/news/K…","https://t.co/jElO0EL2hk","http://www.wymt.com/content/news/Kentucky-sees-uptick-in-flu-related-deaths--476394043.html",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235562231853056",2018-03-09 22:19:55,"x225650862","wolfcaroline","In perhaps my most fucked up tweet, I hereby mark this day as 18.5 BMI day. It took 2 days of the flu and insane anxiety to get here.","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235515993849856",2018-03-09 22:19:44,"x1969657153","Qu3L33","I would’ve BEEN had that bitch taking her shit off lol... Now shit let me see what my light skin been up to lol ain’t seen her since I had the flu...","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235459941359624",2018-03-09 22:19:31,"x505016480","danielledege","@MeDonD @Frank_McVey Thanks for the invite @MeDonD - two down with the flu. Probably best to stay home. But big congratulations to you &amp; Alicia on your milestone!","Twitter Web Client","x972201558036410369","x73541815","MeDonD",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x73541815 480544706 73541815","MeDonD Frank_McVey MeDonD","en",,,,,,,,,,,,,
"x972235390491951104",2018-03-09 22:19:15,"x19403405","kennethcdavis","Thank you @BrianLehrer @WNYC Always a pleasure to stop by and talk #history #MOREDEADLYTHAN WAR #Flu #SpanishFlu #WWI #Suffrage https://t.co/liIfrjscVE https://t.co/R6rq7LLX49","TweetDeck",,,,TRUE,FALSE,1,1,"history MOREDEADLYTHAN Flu SpanishFlu WWI Suffrage",,"dontknowmuch.com/2018/02/advanc… twitter.com/BrianLehrer/st…","https://t.co/liIfrjscVE https://t.co/R6rq7LLX49","http://dontknowmuch.com/2018/02/advance-praise-for-more-deadly-than-war/ https://twitter.com/BrianLehrer/status/972224005062123520",,,,,,,,,"x12011422 6576492","BrianLehrer WNYC","en","x972224005062123520","Historian @kennethcdavis gives a short history lesson on the Spanish flu of 1918 + what it had to do with women's suffrage: https://t.co/d4hyX9o8RH",,,,,,,,,,,
"x972235281603743745",2018-03-09 22:18:49,"x845244833883176960","JunnellWoods","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for Android",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972235249114599424",2018-03-09 22:18:41,"x2696151448","stmartinpds","RT @NVICLoeDown: Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs h…","Twitter for Android",,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x80857088","NVICLoeDown","en",,,"x972223087008800771","Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs https://t.co/CrkIBy9raF",,,,,,,,,
"x972235238771515397",2018-03-09 22:18:38,"x1220362147","jefftheeducator","This teacher is going into spring break with the flu smh","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json","Dallas","Dallas, TX","city","United States","US",,,"-96.977527 -96.54598 -96.54598 -96.977527 32.620678 32.620678 33.019039 33.019039"
"x972235195729481728",2018-03-09 22:18:28,"x94321331","Anuewy_DatGuy","Idc how sick people get I ain't getting no damn flu shot💉🤦🏽‍♂️😂","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235188951535616",2018-03-09 22:18:26,"x97815317","BrodyLevesque","When so called 'Religious Liberty' imperils human lives &amp; well being? It needs to be shut down. Science should always triumph over superstitious mythology:  Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/WUu5m7Lvdr","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"wapo.st/2FpAIZX","https://t.co/WUu5m7Lvdr","http://wapo.st/2FpAIZX",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972235136270974976",2018-03-09 22:18:14,"x84804115","liddohsawa","@eruuca I believe you, this flu season is a dominant strain it hits harder than usual :( stay strong","Twitter for iPhone","x972234259422326784","x2354272891","eruuca",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x2354272891","eruuca","en",,,,,"https://api.twitter.com/1.1/geo/id/1af9758d2214d4b8.json","South Whittier","South Whittier, CA","city","United States","US",,,"-118.05523 -118.000561 -118.000561 -118.05523 33.917027 33.917027 33.9552794 33.9552794"
"x972235042398326784",2018-03-09 22:17:52,"x4292655376","heymom29","RT @jilevin: Nursing home forced employee to get a flu shot despite her religious objections, Justice Department suit says https://t.co/Ra2…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x24733117","jilevin","en",,,"x972222120271937536","Nursing home forced employee to get a flu shot despite her religious objections, Justice Department suit says https://t.co/Ra2dcD3lpk",,,,,,,,,
"x972235005865766913",2018-03-09 22:17:43,"x21531128","destineybleu","It’s almost like I got the flu so I’d be forced to lay in bed with my computer all day and remind people that me and my brand are not to be fxkt with.","Twitter for iPhone",,,,FALSE,FALSE,14,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972234926950174721",2018-03-09 22:17:24,"x861784935518134272","RRCastilho97","RT @Ragnarly: A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful w…","Twitter for Android",,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,"x2375800382","Ragnarly","en",,,"x972199711259090944","A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful words",,,,,,,,,
"x972234902262476800",2018-03-09 22:17:18,"x749344925016166400","bytesurl","RT @AM570LASports: ICYMI: @THEREAL_DV caught up with @Dodgers INF Logan Forsythe before today's Spring Training game #DodgersST

https://t.…","Scandal Tweet Finder",,,,FALSE,TRUE,0,1,"DodgersST",,,,,,,,,,,,,"x29522397 180180104 23043294","AM570LASports THEREAL_DV Dodgers","en",,,"x972234323280781314","ICYMI: @THEREAL_DV caught up with @Dodgers INF Logan Forsythe before today's Spring Training game #DodgersST

https://t.co/HwCTGJu19Z",,,,,,,,,
"x972234789376970752",2018-03-09 22:16:51,"x244672046","mahoumelonball","RT @chrisvcsefalvay: EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine c…","Twitter Web Client",,,,FALSE,TRUE,0,5,"flu vaccines",,,,,,,,,,,,,"x749551099351302144","chrisvcsefalvay","en",,,"x972234337784647680","EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine cross the 5.0 threshold of significance. #vaccineswork - and are safe. #pharmacovigilance https://t.co/9Jb0fswI0k",,,,,,,,,
"x972234734196740096",2018-03-09 22:16:38,"x762353563775344640","MrsRaymondWES","RT @nurseegan: Flu update Friday-CDC says the number of people sick with flu is ⬇️.  However, the CDC reminds us that we're still in flu se…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x761669041404669952","nurseegan","en",,,"x972222256792432640","Flu update Friday-CDC says the number of people sick with flu is ⬇️.  However, the CDC reminds us that we're still in flu season and to exercise caution. Frequent hand-washing and hand-sanitizing continue to be critical steps in stopping the spread of flu. @MilfordSchools",,,,,,,,,
"x972234589950242816",2018-03-09 22:16:04,"x3318318912","Mitch_John573","RT @BioWorld: This year's flu vax won't win any awards, at just 36% prevention effectiveness in the US, but it's not the worst performance…","LTP24",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x32492934","BioWorld","en",,,"x971854319006830592","This year's flu vax won't win any awards, at just 36% prevention effectiveness in the US, but it's not the worst performance in recent years. Govt health experts convened today to discuss ways to improve vax outcomes",,,,,,,,,
"x972234571302322176",2018-03-09 22:15:59,"x3352899432","VaccinesCanHarm","RT @NVICLoeDown: Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs h…","Twitter Lite",,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x80857088","NVICLoeDown","en",,,"x972223087008800771","Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs https://t.co/CrkIBy9raF",,,,,,,,,
"x972234544786083840",2018-03-09 22:15:53,"x202096205","Zillahminx","RT @DonellMorgan: @davashewolf @VladQuigley @NHSMillion @wimbo77 @theasigma @afropuff @weareglitter @missdannikitaen @Maethelyiah @MissBeeh…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x24312661 18913419 350024083 4882743003 216033003 8808852 14485460 17247527 19283250 19503467","DonellMorgan davashewolf VladQuigley NHSMillion wimbo77 theasigma afropuff weareglitter missdannikitaen Maethelyiah","en",,,"x972195360532606976","@davashewolf @VladQuigley @NHSMillion @wimbo77 @theasigma @afropuff @weareglitter @missdannikitaen @Maethelyiah @MissBeehive @LOUISEGRAYLONDO @jfkeeler @AmmaAsante @DelSchilling @Pandiesuicide @judyjarvis @StarkeRaving @ShaunaBaker @awhitetable @RubellaBallet @Zillahminx Iam working on the book. Things have been so busy. But I havent forgotten😚 Moving to a new place, caught the flu, &amp; finishing orders plus writing;)❤",,,,,,,,,
"x972234471440297985",2018-03-09 22:15:35,"x2467791","washingtonpost","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","SocialFlow",,,,FALSE,FALSE,48,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972234458144194560",2018-03-09 22:15:32,"x3132591246","outbreakmuseum","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…","Twitter Web Client",,,,FALSE,TRUE,0,21,"FluView",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972230736936886272","Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still seeing a lot of #flu activity:  https://t.co/c7xNOnxJAE https://t.co/Btp38cjuNs",,,,,,,,,
"x972234370286342144",2018-03-09 22:15:11,"x64859158","heatherswifty","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…","Twitter for iPad",,,,FALSE,TRUE,0,21,"FluView",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972230736936886272","Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still seeing a lot of #flu activity:  https://t.co/c7xNOnxJAE https://t.co/Btp38cjuNs",,,,,,,,,
"x972234337784647680",2018-03-09 22:15:04,"x749551099351302144","chrisvcsefalvay","EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine cross the 5.0 threshold of significance. #vaccineswork - and are safe. #pharmacovigilance https://t.co/9Jb0fswI0k","Twitter Web Client",,,,FALSE,FALSE,4,5,"flu vaccines vaccineswork pharmacovigilance",,,,,"http://pbs.twimg.com/media/DX4R6eqWAAEar2j.jpg","https://t.co/9Jb0fswI0k","https://twitter.com/chrisvcsefalvay/status/972234337784647680/photo/1","photo","http://pbs.twimg.com/media/DX4R6eqWAAEar2j.jpg","https://t.co/9Jb0fswI0k","https://twitter.com/chrisvcsefalvay/status/972234337784647680/photo/1",,,,"en",,,,,,,,,,,,,
"x972234323280781314",2018-03-09 22:15:00,"x29522397","AM570LASports","ICYMI: @THEREAL_DV caught up with @Dodgers INF Logan Forsythe before today's Spring Training game #DodgersST

https://t.co/HwCTGJu19Z","TweetDeck",,,,FALSE,FALSE,2,1,"DodgersST",,"am570lasports.iheart.com/content/2018-0…","https://t.co/HwCTGJu19Z","https://am570lasports.iheart.com/content/2018-03-09-logan-forsythe-talks-dodgers-fashion-show-spring-training-flu/",,,,,,,,,"x180180104 23043294","THEREAL_DV Dodgers","en",,,,,,,,,,,,,
"x972234309535969280",2018-03-09 22:14:57,"x3366336160","ladydobe1","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…","Twitter for Android",,,,FALSE,TRUE,0,20,"influenza FightFlu Janssen",,,,,,,,,,,,,"x2474345197","JanssenGlobal","en",,,"x972120580110643200","There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to develop treatment options for #flu: https://t.co/cKwflKlP7S",,,,,,,,,
"x972234179743305728",2018-03-09 22:14:26,"x1872195618","sndinsdale","RT @CDCgov: #Flu activity has peaked and is down significantly for the third consecutive week, but flu activity is still elevated, and is e…","Twitter for iPhone",,,,FALSE,TRUE,0,41,"Flu",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972208967245017088","#Flu activity has peaked and is down significantly for the third consecutive week, but flu activity is still elevated, and is expected to continue for several more weeks. More from this week’s latest #FluView report: https://t.co/qdkfE6dlof https://t.co/pSK640a53e",,,,,,,,,
